"Country Name","Country Code","Indicator Name","Indicator Code","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Iraq","IRQ","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-6.60000286188","-7.79999122173","-41.30000718559","46.49997207475","-0.70000480457","6.20003786604","1.50000247607","9.49995608942","4.20000062379","5.53789025094","10.21408930662","12.61641717884","4.2","-0.5","0.5","3.1","7.1","6.5",
"Ireland","IRL","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.87220018119","5.94557512005","3.85244703146","4.43562444689","6.35351667822","6.32345218478","5.5329416106","-2.21097309714","-5.65955737948","0.37785798837","2.58973748265","0.14835871098","1.4406794036","5.21601480416","3.8","3.4","3.1","2.5",
"Israel","ISR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.24157963887","-0.06827477779","1.177134261","5.11405171666","4.38991471831","5.80180836319","6.13507899641","3.0594070482","1.26866190441","5.5170229345","5.03018958374","2.8799142796","3.25118146999","2.55442305272","2.5","3","3.2","3.3",
"Italy","ITA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.61071999107","0.25089109924","0.2227922242","1.40708445839","1.12501371628","2.08344317108","1.35577016045","-1.0701790248","-5.50089148125","1.68172412373","0.70313766065","-2.81909385694","-1.70286998269","-0.35830519698","0.70011","1.4","1.4","1.3",
"Jamaica","JAM","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.34492956397","2.24557348646","2.19625496722","2.14905621339","2.10384343532","2.0604938703","1.4000000025","-0.71406546315","-4.41122099221","-1.4800268966","1.70315008474","-0.57586680475","0.47164484016","0.68810267617","1.31864413396","2.05399695918","2.42891668852","2.6002931137",
"Japan","JPN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.354938551","0.28324024151","1.72300689471","2.31136157248","1.31060856086","1.67943271754","2.16700035102","-1.06973349192","-5.52018657371","4.74329088102","-0.41294544669","1.73745302315","1.57787809254","-0.14433756073","0.76564","1.32321","0.90231","1.30513",
"Jordan","JOR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.27137063965","5.79238550922","4.16375172841","8.56273739356","8.16378021947","8.0933311614","8.1757190223","7.23240848036","5.47658104974","2.33683030119","2.56080879893","2.65120334919","2.82921076907","3.09633027523","2.5","3.5","3.8","4",
"Kazakhstan","KAZ","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","13.49999999844","9.80000000151","9.30000000018","9.59999999963","9.69999999923","10.7","8.89999999999","3.30000000021","1.19999999943","7.30000000016","7.50000000071","4.99999999927","6.00000000005","4.4","0.9","1.1","3.3","3.4",
"Kenya","KEN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.45671572432","0.55685443032","2.94506628211","5.10277605062","5.90005968092","6.3154336282","6.85072977063","0.23228274567","3.30693981535","8.4022770637","6.11161346041","4.55491243846","5.68723131322","5.3280577856","5.35697495998","5.67032317046","6.05268166476","6.13834767182",
"Kiribati","KIR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-3.07370392436","6.19099879555","4.50165506423","0.91022005157","0.30003592369","1.89919713295","0.40727472044","-1.0985451018","-0.65325004022","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8",
"Korea, Rep.","KOR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.52528239843","7.43245865654","2.93321790186","4.89985099013","3.92366695074","5.17615381827","5.46339639319","2.82921445738","0.70751848261","6.49678516889","3.68168886008","2.29240564357","2.89621238682","3.31014756531","2.545","3.5","3.7","3.7",
"Kosovo","KSV","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","26.97391610857","-0.70095079464","5.42004473022","2.61212583286","3.84429009853","6","6.3","6.9","2.9","3.28273","4.36685","2.8","3.4","1.2","3.03","3.52","3.7","4",
"Kuwait","KWT","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.72902646927","3","17.32","10.76219425179","10.07594933734","7.52024907533","5.99166131438","2.47984388641","-7.07610280669","-2.37060365189","9.628436082","6.62638808077","1.47903514874","1.299","1.2","2.4","2.7","2.7",
"Kyrgyz Republic","KGZ","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.32158434717","-0.01735304189","7.03029603903","7.0268596863","-0.17554816641","3.10289869127","8.54287489612","8.40161595737","2.88629470048","-0.47156684751","5.95627437654","-0.08815019276","10.91546937958","3.60303614409","2","4.2","3.4","4.3",
"Lao, PDR","LAO","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.751412882","5.91874907299","6.06699690507","6.35769548014","7.10756836918","8.61926620854","7.59682880056","7.82490276256","7.50177491267","8.52690551719","8.03865268079","8.02421103202","8.5184226124","7.45802021085","6.44029","7.01973","6.945","6.945",
"Latvia","LVA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","7.15246362636","7.19001977788","8.63020892472","8.91600739516","15.3977172083","11.62136117901","9.79343982441","-3.17542113867","-14.18589073024","-2.8737629453","4.99719258843","4.83485372759","4.22630299757","2.8","2.6","3","3.5","3.5",
"Lebanon","LBN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.95351612589","3.37387654804","3.23739038014","7.47880231667","2.74702747027","1.70091779729","9.34082103095","9.24933276516","10.05522366611","8.03782946893","0.91681342588","2.76309261065","3.01345231753","2","2","2.5","2.5","3",
"Lesotho","LSO","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.22920333976","0.53237611737","4.6911544357","2.29177790725","2.70450014188","4.30744410676","4.7334640411","5.73347438885","3.38428305056","7.86708245897","4.04559353458","4.99485051575","4.60391288647","1.98341772949","2.61880431474","2.80730461471","4.48333098779","4.47429984672",
"Liberia","LBR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.91870748345","3.76277061676","-30.14522855613","2.6206103306","5.28198629223","8.04314291578","9.53491065434","7.14692640555","5.30010281829","6.09994604919","8.2","8.3","8.7","1","3.049","5.7","6.8","6.8",
"Libya","LBY","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-4.29998878944","-1.30000724436","12.99998688211","4.40002222247","9.89997749626","5.9000208861","5.99999727025","3.80000094425","2.09998980738","5","-62.1","104.5","-13.6801515859","-24","-5.2","35.7","27.6","8.4",
"Lithuania","LTU","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","6.69960599761","6.83799951257","10.27588031654","7.36921580877","7.79421398359","7.40632783931","11.08690978427","2.62795537901","-14.81400187343","1.61893217977","6.11471610247","3.83832264795","3.25727620406","3","2","3.4","4.2","4",
"Luxembourg","LUX","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.00009388276","3.27592223999","1.19015347595","4.92627468825","4.12420170536","4.88119470364","6.46317326723","0.48732503677","-5.33368058986","5.14467318091","2.6090304031","-0.16296669735","1.99020603726","5.58865430399","4.8","3.1","2.8","2.5",
"Macedonia, FYR","MKD","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-3.067245662","1.49402867857","2.22222222222","4.67442835718","4.72337752729","5.13702516154","6.47348685752","5.47171177433","-0.3586158417","3.35876011376","2.3398922839","-0.45618441209","2.66563722732","3.5","3.2","3.4","3.7","3.7",
"Madagascar","MDG","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","6.01782440309","-12.67378813628","9.78489213133","5.25700360421","4.81050833306","5.02260700232","6.24057845116","7.12851320817","-4.01386216951","0.26311117977","1.4543915568","3.0275358651","2.41429757547","2.973185953","3.20462200986","3.3611301401","3.56738184138","3.55076147644",
"Malawi","MWI","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-4.97496384107","1.70000000669","5.49999999556","4.8516376826","2.83977823286","2.06200510232","9.49141840227","8.3389115095","9.03583526548","6.53336243656","4.34749519278","1.88579951462","5.19999998782","5.70000000184","2.77239045487","4.99663765557","5.78440507337","5.76104349246",
"Malaysia","MYS","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.51747455607","5.390972857","5.78851421163","6.78356113949","5.33200528029","5.58491252264","6.29877185","4.83172995781","-1.51350446285","7.42487827908","5.29391284023","5.4734541923","4.71345371555","5.9927140255","4.72521","4.5","4.48457","5.03814",
"Maldives","MDV","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.45457983988","6.1","14.2","12.5","-8.7","19.6","10.6","12.2","-3.6","7.1","6.5","1.3","4.2","5.9","4.4","3.1","4.2","4.5",
"Mali","MLI","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","11.85529571179","4.30703208261","7.61600080551","2.25902215082","6.14551566816","5.25219025256","4.29818387558","4.97854553573","4.45742484732","5.819346216","2.73275598235","0.02372599361","1.69371515398","7.22423199628","5.03788994948","5.04844696458","4.97912184413","5.03811813078",
"Malta","MLT","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-1.54988858629","2.81158837139","0.13208747126","-0.50322454563","4.00115369436","2.22390640173","4.27922709791","3.9","-2.8","4.3","1.4","1.1","2.9","3.5028600555","3.4","3.5","2.9","2.5",
"Marshall Islands","MHL","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.36338005629","2.61590267906","0.17006495877","-0.05541245888","2.62197580012","1.88257941341","3.04949095599","-1.93049065921","-1.33133902532","5.20221010362","5","5","5","5","5","5","5","5",
"Mauritania","MRT","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.00879692463","0.66477196209","5.97872845916","5.74719338415","8.96942231819","18.86909932776","2.81783677386","1.07996717439","-1.04208170044","4.77369717041","4.38544119118","5.96902385313","5.46866849317","6.88210333292","3.20734921278","4.01021513493","4.03630238265","4.00877602735",
"Mauritius","MUS","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.57357031309","2.11331327741","3.65685641657","5.74576749287","1.24138754656","3.94765304424","5.89803414479","5.52220251025","3.08617906631","4.11711594462","3.9070465119","3.26615313476","3.26441903389","3.6000000212","3.49614011293","3.66192300973","3.71170224645","3.74000251164",
"Mexico","MEX","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-0.60549239009","0.13191716864","1.4226712424","4.29571425122","3.03257365265","5.00138546753","3.14822582175","1.40028938563","-4.70033917796","5.11019933345","4.04461461882","4.00737061452","1.41392790977","2.25243202878","2.53830434978","2.81377349678","3.02994362442","3.18821314225",
"Micronesia, Fed. Sts.","FSM","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.65284589981","0.50299323321","1.7539845362","-3.2420245724","2.09497858795","0.15354625812","-2.13603617799","-2.40190946074","0.66893649582","3.12503558496","1.4","1.4","1.4","1.4","1.4","1.4","1.4","1.4",
"Moldova, Rep.","MDA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","6.10000004243","7.80000010579","6.60000042604","7.41006248645","7.48716456511","4.79852197588","3.06794352669","7.7648464048","-5.9895798526","7.09407176187","6.41435073843","-0.70000035088","9.39680640947","4.6","-1.99388","0.5","3.95264","3.95264",
"Mongolia","MNG","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.95271054317","4.73297846487","7.00463457631","10.62540595851","7.25366544057","8.55623480869","10.24801636004","8.90036794653","-1.26859894041","6.36516168494","17.29077735224","12.4","11.7","7.8239","2.3","0.8","3","6.4",
"Montenegro","MNE","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.1","1.9","2.5","4.4","4.2","8.6","10.7","6.9","-5.7","2.46373","3.22828","-2.7","3.5","1.8","3.4","2.9","3","2.9",
"Morocco","MAR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","7.55195198867","3.31603591484","6.31696704889","4.80186641022","2.9785124103","7.75985215524","2.70577438284","5.58705608177","4.75834702492","3.64297476422","4.98564709328","2.66917","4.7253","2.4171","4.7","2.7","4","4",
"Mozambique","MOZ","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","11.89892507659","8.81695837572","6.0237301116","8.77018140493","8.67266604267","6.32100438881","7.06201160082","6.30560706571","6.08480166309","6.76781203912","7.41909773051","7.07400060896","7.3120363545","7.37259966658","6.32293956684","6.50750473439","7.17212906204","7.23014788234",
"Myanmar","MMR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","11.34403449928","12.02551864432","13.8439950542","13.64190606925","13.56897077346","13.07610261936","11.9914390975","3.59860619498","5.1","5.3","5.9","7.3","8.5","8.5","6.5","7.8","8.5","8.5",
"Namibia","NAM","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.1779488722","4.78866115464","4.23979435941","12.26954807891","2.5277949801","7.07317486067","6.61709547772","2.65001335031","0.29614383996","6.03889929327","5.09086076012","5.06428265573","5.68092092651","6.37158807261","5.04928690097","5.48145556754","5.85537937276","5.90493347561",
"Nepal","NPL","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.79976264389","0.12026689739","3.94503776731","4.68260324535","2.95252301825","3.36461478807","3.41156027569","6.10463914232","4.53307872039","4.81641465022","3.42182824087","4.8","4.1","5.4","3.4","1.7","5.8","4.5",
"Netherlands","NLD","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.12322718999","0.1035836045","0.37071705457","1.76717915213","2.24887996079","3.60724081185","3.69684954068","1.69840072894","-3.76658103564","1.31740314109","1.66467303046","-1.05768901107","-0.4123516487","1.01094931494","2","1.8","1.7","1.6",
"New Zealand","NZL","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.15542335566","5.20182368431","4.61833510794","4.37458337301","2.81639542443","2.35434402817","3.71389867245","-0.83122609768","0.45781901134","2.0148729298","1.33505377229","2.87488395453","2.52480422905","2.99074590684","2.1","2.3","2.4","2.5",
"Nicaragua","NIC","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.960843529","0.75393894096","2.5207329361","5.31217052021","4.28239830529","4.1520692303","5.23652927499","2.97759873828","-2.87498468874","3.19368280855","6.21912969508","5.1397716632","4.56379266811","4.73220693039","3.8732844434","4.23661721641","4.10908626997","3.98934420453",
"Niger","NER","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","7.10434061207","2.99912203563","5.29999999831","0.10000000084","4.51075896946","5.80000000153","3.1465703956","9.58767320949","-0.71267117377","8.36923979849","2.31140021999","11.81366327512","4.58235529688","6.9007717476","4.40751108097","5.31114173619","9.27713637888","5.72023542876",
"Nigeria","NGA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.41106519566","3.78464818288","10.35418456451","33.73577502843","3.44466681095","8.21096485889","6.82839834798","6.27026369733","6.93441600393","7.83974005701","4.88738595626","4.27927680089","5.39441688852","6.30971845206","3.30512249757","4.6229757994","5.26297119357","5.28016872011",
"Norway","NOR","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.02909408498","1.42321155673","0.99372021563","3.94968536743","2.74716865914","2.44626874848","2.86729119661","0.14838881969","-1.19745342196","0.35355593249","1.08910541367","2.51218365482","0.82668251456","2.18250707492","2.1","2.2","2.3","2.4",
"Oman","OMN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.48245409609","-1.10056525031","-2.66896944662","1.29211256441","2.49045835992","5.37206829916","4.4526943037","8.19969581343","6.11245376079","4.80285205654","-1.09102520889","7.08065789002","3.91278312612","2.8942055442","3.7","3.2","3","2.5",
"Pakistan","PAK","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.98238383028","3.22444832624","4.84632295955","7.36795542408","7.66793046982","6.17753582453","4.83281727717","1.70140546545","2.8316585192","1.60669195949","2.74840254954","3.5070334201","4.36724945081","4.7383549442","5.5","5.5","5.4","5.4",
"Palau","PLW","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.3","-3.5","-1.3","4.9","5.5","3","2.1","-4.9","-2.1","2","5.8","5.8","5.8","5.8","5.8","5.8","5.8","5.8",
"Panama","PAN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.57427292475","2.22888721778","4.20576335845","7.52208030995","7.19127907887","8.52776114552","12.11266105072","9.14690439781","3.97416489184","5.85187379277","10.77019499736","10.24710487897","8.35229411573","6.1617041566","5.9462653975","6.1923962492","6.40569921667","6.60153165369",
"Papua New Guinea","PNG","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-0.12128875756","-0.15890035785","2.16410212291","2.72117545871","3.59610421597","2.58450051472","7.2","6.7","6.1","7.7","10.7","8.1","5.5","8.5","8.7","3.3","4","3.8",
"Paraguay","PRY","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-0.8340579079","-0.02140197492","4.3207437489","4.05742532441","2.13348616671","4.80712026158","5.42162246303","6.35911701956","-3.96569588565","13.09300367632","4.34240708615","-1.23896850575","14.00652988681","4.73871834865","2.77284071479","3.61438726436","4.02794586552","4.20332527498",
"Peru","PER","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.61783108724","5.45376460246","4.16485055922","4.95827830019","6.28517210717","7.5288168435","8.51844194709","9.14314820513","1.04923299223","8.45074606964","6.45221695718","5.95034639396","5.77343075621","2.35070678027","2.70395923456","3.29790845018","4.47287617532","4.58040695029",
"Philippines","PHL","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.8939471586","3.64589143399","4.97040065824","6.69764441237","4.77764253057","5.2429228352","6.61670584698","4.15276531495","1.14832614456","7.63227643075","3.65973052894","6.68383359551","7.05525524925","6.13234304369","5.845","6.445","6.245","6.245",
"Poland","POL","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.20530160032","1.44349919257","3.56253295823","5.13565577586","3.54705781551","6.2","7.15630885122","3.86643233743","2.62267343486","3.70981038747","4.76947535771","1.82094081942","1.71385991058","3.36996336996","3.5","3.7","3.85","3.85",
"Portugal","PRT","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.94325197907","0.76876859912","-0.93418321016","1.81153354618","0.76687516176","1.55304806296","2.49194726982","0.19928720322","-2.97812861901","1.89873884945","-1.82680133389","-4.02828684422","-1.13024057463","0.90584251071","1.70212","1.60321","1.605","1.40543",
"Qatar","QAT","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.89814748477","7.18252328645","3.71991947244","19.2185032837","7.4927280237","26.17039955278","17.98521658621","17.6630346762","11.95755126359","16.7315558556","12.96194659864","6.24342051513","6.3","6.2","6.6","6.8","5.9","5",
"Romania","ROM","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.46562116658","5.14165718786","5.52755734271","8.2871307429","4.18125977661","8.05448192495","6.83979047115","8.59298871927","-7.09784186889","-0.83400953565","1.08698809881","0.4","3.5","2.77218","3.6","3.9","4.1","4",
"Russian Federation","RUS","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.09114956109","4.79539568345","7.29561406399","7.17593303509","6.3764415209","8.15342482154","8.53503290475","5.24800669069","-7.82108152502","4.50371367146","4.26435157008","3.40539054171","1.34081027115","0.64058889063","-3.8","-0.7","1.3","1.5",
"Rwanda","RWA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","8.66895420222","13.51052988836","1.4513353789","6.94639038568","6.9120014139","9.23526953615","7.61285386381","11.16246000711","6.26798848737","7.31266927475","7.85193494111","8.78835153406","4.6845124283","6.96347031963","7.35497977308","7.57674050919","7.6136804657","7.61367968125",
"Samoa","WSM","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","7.0915518897","4.40823578237","4.76386023138","4.79206024855","4.14572851482","1.98755301548","6.48564027957","-3.69621062961","-1.72350217443","-1.741","5.151","1.472","-1.14","1.964","2.207","-0.521","-0.093","-0.093",
"Saudi Arabia","SAU","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","0.54764494367","0.12770303375","7.659270219","9.25420621308","7.25601751777","5.57674743459","5.99230970682","8.42716463859","1.82917609856","4.76188203501","9.95893280987","5.3844659497","2.66991139464","3.46770491322","2.8","2.4","2.9","2.9",
"Senegal","SEN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.58091641925","0.65480369235","6.68322813372","5.87077221388","5.63348060437","2.46157065566","4.9384841189","3.68252453928","2.42317540692","4.26624773226","2.06664559229","3.4529037509","3.49999968055","3.91732098804","4.99057442055","5.29161097929","5.25542753475","5.26045991579",
"Serbia","SRB","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.3","4.12270586778","2.67453108235","9.3","5.4","3.6","5.4","3.8","-3.5","0.58448","1.40147","-1.01527","2.57174","-1.81279","0.751","1.75","2.2","3.5",
"Seychelles","SYC","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-2.27116276151","1.21283126716","-5.88712752754","-2.850453659","8.29507882887","9.40612730847","10.41767773308","-2.14051367638","-1.10718200834","5.94543177346","7.89470733581","6.03978617999","6.62253936032","2.76343945358","3.47554997437","3.72556045282","3.56546009145","3.56866730348",
"Sierra Leone","SLE","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-7.14031971478","26.26857660555","9.38238496666","6.4175366869","4.33248439494","5.52583310701","8.05832156395","5.39967674164","3.18680567262","5.34664456531","5.9612112315","15.20889188784","20.12359402318","6.98186577334","-20.00162215681","6.55698597381","5.28634595995","5.31997953036",
"Singapore","SGP","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-0.89260977786","4.14407523476","4.40996896784","9.5416328022","7.44988122286","8.91072591758","9.13530738687","1.89291598917","-0.73033384763","15.30164629275","6.21347418962","3.41266749562","4.4106343409","2.94076362923","2.345","3.145","3.245","3.245",
"Slovakia","SVK","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.32335377222","4.71438138587","5.41142449833","5.24148805211","6.23982828126","8.5","10.8","5.7","-5.5","5.1","2.8","1.5","1.4","2.5","3.1","3.3","3.5","3.5",
"Slovenia","SVN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.94964518917","3.83620044095","2.84213456952","4.35168333366","4.33981890112","5.65601680576","6.94157234976","3.30028965308","-7.7973607982","1.23767076617","0.6493363198","-2.71816881259","-1.05786567501","3.04836206774","2.4","2.1","2","2",
"Solomon Islands","SLB","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-7.97856443243","-2.80000252181","6.50000183044","4.89837094605","5.42119323241","6.94664999831","7.3200012637","7.09449514277","-4.72787245739","6.89555683785","12.92847503374","4.66061185468","3.01438684631","1.50742629129","3.3","3","3.46739","3.4",
"South Africa","ZAF","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","2.73549529086","3.66779687688","2.94907814589","4.55456992057","5.27711173498","5.60366478897","5.36046513962","3.19105164505","-1.53810086391","3.03977706277","3.21243606278","2.21987486452","2.21233230134","1.52484199678","1.32862678557","1.41303955799","1.56432717801","1.56597096686",
"South Sudan","SSD","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","","","","","","","","","5.04213457428","5.49291790009","-4.63897040752","-46.1","13.1","3.4","-5.25","3.5","7","7",
"Spain","ESP","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","4.00430468803","2.87998369235","3.18627239835","3.16980596496","3.7174679826","4.17719148704","3.76938451673","1.11651505843","-3.57549126759","0.01748785566","-0.61992397351","-2.09031890512","-1.22820011352","1.38911215605","3.10654","2.8","2.1","1.9",
"Sri Lanka","LKA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-1.54537286551","3.96465649429","5.94026907704","5.44506127894","6.24174804402","7.66829189909","6.79682611965","5.95008814614","3.53891205288","8.01595940575","8.4","9.1","3.4","4.5","5.3","5.6","6","6",
"St. Lucia","LCA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-2.86093024607","-1.38524713053","4.40977047263","7.80948142383","-1.44637474291","8.57725178067","1.07526397832","2.78470246099","-0.57728612879","-0.75558320366","1.14107080524","-0.78776801204","-1.9336321678","-0.69960048449","1.7","1.6","1.9","2.1",
"St. Vincent and the Grenadines","VCT","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.66142204241","6.12743979733","7.34400763143","4.6092956674","3.02482716333","6.0069357205","3.02348648066","-0.47819037649","-1.99990810318","-2.34240300295","0.2427499321","1.29888388756","2.31332167905","-0.24440235851","2.1","2.7","3","3.4",
"Sudan","SDN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","6.5003604207","6.42727390137","7.73459171704","3.88330729113","7.48973819502","10.06430800172","11.52191017351","7.8019629895","3.24184773396","3.46933513113","-1.96772880973","-2.21470335631","3.3081861826","3.07955924971","3.48460014678","3.4496998426","3.87087976458","3.87088013345",
"Swaziland","SWZ","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.15787782262","1.77720468689","2.2400940105","2.90668438634","2.45771767139","3.3025613741","3.50365185468","2.35758880349","1.26602932757","1.86646569794","-0.66230138117","1.92117781175","2.78646798821","2.4670689701","1.32575880127","0.77403370798","0.7741971341","0.77431892477",
"Sweden","SWE","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.71121585863","2.08238526455","2.51986944906","3.80782523483","2.80841350093","4.93697892174","3.52255202565","-0.72044894708","-5.08276071926","5.69786550842","2.72810017241","0.03884747388","1.22608448882","2.44262645651","3.3","3","2.8","2.7",
"Switzerland","CHE","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","1.4460091923","0.14787419844","0.08133270875","2.69162743266","3.07500671341","4.08691001141","4.15005993646","2.21980275898","-2.12208286349","2.88918628023","1.89110693841","1.09656471406","1.80450925359","1.86914490018","0.7","1.1","1.4","1.7",
"Taiwan, China","TWN","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-1.25991863135","5.57457110103","4.12059040933","6.50600533394","5.41586841664","5.62345960838","6.51692932548","0.7041451416","-1.56661213472","10.63100224678","3.80455193136","2.0637567949","2.23243169346","3.77115529448","1.1","2.4","3.4","3.4",
"Tajikistan","TJK","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","10.20000148022","9.1","10.2","10.6","10.48548598886","-15.66274837898","21.71340116601","21.24564285789","3.9","6.50001","7.40001","7.50001","7.4","6.69998","4.20001","4.8","5.54671","5.54671",
"Tanzania, United Rep.","TZA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","5.99782885758","7.16355353648","6.88622653228","7.82829838096","8.17333583414","4.66033415317","8.46400064827","5.56966753829","5.38197516011","6.35954603452","7.9018815507","5.14058339916","7.26569456812","6.96292837315","7.1884307864","7.16225167198","7.10665550323","7.10646319242",
"Thailand","THA","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.44424376569","6.14887981743","7.18932996486","6.28928854862","4.18783492373","4.96791682394","5.4350925699","1.72566790834","-0.7382797889","7.50671071488","0.83368244811","7.3229010427","2.8094036722","0.86566367876","2.5","2","2.4","2.7",
"Timor-Leste","TMP","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-12.42884250474","2.41964608162","0.10578279267","4.15639309616","6.22252282719","-3.14685314685","11.62454873646","14.63454075032","12.76625758217","9.46960220165","14.7","7.8","2.8","7","6.8","6.9","7","7",
"Togo","TGO","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","-1.6268062716","-0.92215102155","4.9543976662","2.11906531641","-0.40907429428","4.0524125421","2.29045388913","2.22548023246","3.51029667523","3.99567919456","4.88376507496","5.91249161597","5.11762132417","5.70888803022","5.12549951204","4.89204898755","4.74577993865","4.74578020872",
"Tonga","TON","GDP growth, constant 2010 USD","NYGDPMKTPKDZ","","","3.60177671005","3.7361663774","2.59576938773","1.03138750162","-0.94987952549","0.1170540178","-0.95497517215","2.68710057606","-0.13457736294","-0.479212707","1.1591478446","1.1591478446","1.1591478446","1.1591478446","1.1591478446","1.1591478446","1.1591478446","1.1591478446",
